COD;TIPO ACTIVO;VINCULADO O NO;TIPÒ TITULO;EMISOR ;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACIÓN;VPN
91008734;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;223;0;4030440000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;187;0;1018350000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;198;0;1012120000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;270;0;3054840000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;119;0;8068400000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;161;0;5070150000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;346;0;15048000000,00
91008734;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;275;0;25322750000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;169;0;5052250000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;263;0;1007430000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;211;0;15251100000,00
91008734;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;285;0;5037750000,00
91008734;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;130;0;5029550000,00
91008734;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;130;0;2011820000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;111;0;0,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;173;0;5123550000,00
91008734;1;2;16;Banco Falabella S.A.;9000479818;2;1;1;1;2;18;174;0;10142000000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;233;0;5063450000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;237;0;20235400000,00
91008734;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;160;0;5024250000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;188;0;17299370000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;346;0;2007680000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;155;0;10080500000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;138;0;4026000000,00
91008734;1;2;16;Banco Santander De Negocios Colombia S.A.;9006281103;2;1;1;1;2;1;214;0;10113500000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;245;0;10099300000,00
91008734;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;126;0;10066800000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;217;0;2528800000,00
91008734;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;219;0;6567860000,00
91008734;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;127;0;1006290000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;204;0;9721445000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;118;0;10096400000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;123;0;5038150000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;238;0;6100080000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;475;0;10001700000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;411;0;2010580000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;235;0;5093250000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;311;0;5031050000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;147;0;1011670000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;288;0;5043950000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;124;0;1510920000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;183;0;5101150000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;265;0;1014880000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;167;0;2023180000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;286;0;5125050000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;289;0;1007910000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;258;0;15195000000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;129;0;10063400000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;114;0;1517565000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;222;0;10129400000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;167;0;5057950000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;121;0;2018720000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;253;0;20299000000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;291;0;10138700000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;279;0;1029730000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;129;0;1006340000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;263;0;4045080000,00
91008734;1;2;16;Financiera De Desarrollo Nacional Sa;8605090229;2;1;1;1;4;1;371;0;5037750000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;129;0;2012680000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;133;0;5024750000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;133;0;10049500000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;182;0;15316500000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;288;0;20301000000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;380;0;2059780000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;283;0;2525050000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;191;0;8588230000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;129;0;5031700000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;128;0;2013380000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;208;0;5135150000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;214;0;5076350000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;222;0;20258800000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;182;0;5105500000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;228;0;1007340000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;345;0;14286580000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;386;0;1037500000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;273;0;1013210000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;277;0;1508655000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;133;0;5175200000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;219;0;3618580000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;178;0;10157900000,00
91008734;1;2;16;Banco Caja Social;8600073354;2;1;1;1;2;1;217;0;2087420000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;248;0;1527585000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;244;0;10133200000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;124;0;10352600000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;477;0;10316100000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;394;0;5178200000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;378;0;2562525000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;309;0;1024380000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;190;0;15102750000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;877;0;10394100000,00
91008734;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;403;0;4116120000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;299;0;7259700000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;185;0;5042450000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;391;0;8826145000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;225;0;5141500000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;221;0;3025200000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;388;0;15681750000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;255;0;10878800000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;452;0;1036080000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;358;0;10351500000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;421;0;5096800000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;365;0;5165050000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;353;0;4889900000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;683;0;5198800000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;216;0;2064440000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;355;0;8299760000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;401;0;16503360000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;464;0;10060200000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;473;0;3096480000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;434;0;10246700000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;469;0;20070200000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;114;0;1038770000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;398;0;5171150000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;216;0;5156650000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;342;0;9211860000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;435;0;20342000000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;370;0;2060000000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;402;0;10220400000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1034;0;10583100000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;177;0;5089850000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;173;0;4076640000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;168;0;5106000000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;514;0;5158750000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;163;0;5114850000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;167;0;2027500000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;125;0;5180150000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;305;0;1025790000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;173;0;6114960000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;177;0;5089850000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;358;0;10364100000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;394;0;5233950000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;548;0;3836440000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;288;0;10053800000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;169;0;5103150000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;386;0;5277900000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;300;0;5185400000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;239;0;18375300000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;315;0;10304700000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;316;0;1030110000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;161;0;7164990000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;251;0;5274000000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;309;0;3073140000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;342;0;3582390000,00
91008734;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;391;0;7271600000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;373;0;10166300000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;197;0;5025300000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;370;0;2060000000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;395;0;20705800000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;288;0;5026900000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;250;0;10924000000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;463;0;10067900000,00
91008734;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;457;0;10104900000,00
91008734;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;301;0;10360800000,00
91008734;1;2;16;Banco Itaú S.A;8909039370;2;1;1;1;2;1;261;0;3984520000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;268;0;7584150000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;154;0;10257100000,00
91008734;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;480;0;7502180000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;309;0;10335800000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;674;0;5209950000,00
91008734;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;216;0;4125320000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;435;0;3051300000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;154;0;15385650000,00
91008734;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;477;0;11000000000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;259;0;7092820000,00
91008734;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;337;0;4612365000,00
91008734;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;287;0;5028650000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;667;0;5228700000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;328;0;15402900000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;356;0;10482700000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;451;0;5068900000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;315;0;2061600000,00
91008734;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;448;0;14367640000,00
91008734;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;223;0;15358050000,00
91008734;2;2;0;Banco Santander De Negocios Colombia S.A.;9006281103;0;0;0;0;0;0;0;0;15548729052,42
91008734;2;2;0;Banco Falabella S.A.;9000479818;0;0;0;0;0;0;0;0;171467036,76
91008734;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;499999163,49
91008734;2;2;0;Jpmorgan Corporacion Financiera S.A;9001143468;0;0;0;0;0;0;0;0;133925545253,43
91008734;2;2;0;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;0;0;0;0;0;0;0;0;1237394563,64
91008734;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;188502806125,54
91008734;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;32093025740,21
91008734;2;2;0;Banco Agrario De Colombia S.A;8000378008;0;0;0;0;0;0;0;0;557594253,87
91008734;2;2;0;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;170735957478,43
91008734;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;4807829689,04
91008734;2;2;0;Banco Itaú S.A;8909039370;0;0;0;0;0;0;0;0;2774373262,14
91008734;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;483952008145,36
91008734;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;304540427616,75
91008734;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;14904625662,06
91008734;2;2;0;Banco Caja Social;8600073354;0;0;0;0;0;0;0;0;11455015846,26
91008734;2;2;0;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;1070579080,74
91008734;2;2;0;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;1433119723,51
91008734;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;253162585046,77
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;124;0;19915600000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;124;0;9957800000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;307;0;18836200000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;307;0;9418100000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;398;0;18311800000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;124;0;9957800000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;215;0;9685800000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;398;0;18311800000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;124;0;24894500000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;307;0;9418100000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;215;0;8717220000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;215;0;9685800000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;215;0;19371600000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;307;0;15068960000,00
91008734;1;2;7;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;124;0;9957800000,00
91008734;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;846;0;5005000000,00
91008734;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;846;0;10010000000,00
91008734;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;846;0;3003000000,00
91008734;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;846;0;15015000000,00
9169368;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;1;0;0;27125000,00
9169368;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;624;0;489200000,00
9169368;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;349;0;155940000,00
9169368;2;2;0;Bnp Paribas Ny;4647158952;0;0;0;0;0;0;0;0;264814060,45
9169368;2;2;0;Bnp Paribas Ny;4647158952;0;0;0;0;0;0;0;0;9287,49
9169368;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;1999556,29
9169368;2;2;0;Jpmorgan Corporacion Financiera S.A;9001143468;0;0;0;0;0;0;0;0;0,01
9169368;2;2;0;Bancolombia S.A.;8909039388;0;0;0;0;0;0;0;0;607244,20
9169368;2;1;0;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;73884716,73
9169368;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;474967,60
9169368;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;60052725,60
9169368;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;66368600,80
9169368;1;2;50;Fondo Bursatil Horizons Colombia Select De S&P;9007201801;2;1;1;1;2;51;0;0;348250336,00
9169368;1;2;50;Fondo Bursatil Ishares Colcap;9004402831;2;1;1;1;2;51;0;0;1248689616,00
9169368;1;2;50;Ishares Msci Emu Index Fund;6298754123;2;1;1;2;2;51;0;0;42145924,51
9169368;1;2;50;Ishares Msci Emerging Markets Etf;1361254895;2;1;1;2;2;51;0;0;15040785,99
9169368;1;2;50;Ossiam Shiller Barclays Cape Us;2727272727;2;1;1;2;2;51;0;0;54810580,93
9169368;1;2;50;Ishares Msci Acwi Etf Usd Acwi;5628947132;2;1;1;2;2;51;0;0;2646385895,25
91087342;1;2;3;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;1;2202;0;31394000,00
91087342;1;2;3;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;1;2202;0;7848500,00
91087342;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;402;0;504055000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;111;0;0,00
91087342;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;249;0;1016300000,00
91087342;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;254;0;503230000,00
91087342;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;223;0;1007610000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;475;0;1000170000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;220;0;1013640000,00
91087342;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;211;0;1013140000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;227;0;1007720000,00
91087342;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;291;0;1000870000,00
91087342;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;285;0;2015100000,00
91087342;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;122;0;1009010000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;181;0;2042940000,00
91087342;1;1;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;129;0;503230000,00
91087342;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;230;0;1001710000,00
91087342;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;2;1;1;1;2;1;155;0;1008050000,00
91087342;1;2;16;Banco Av Villas S.A.;8600358275;2;1;1;1;2;1;288;0;1513185000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;346;0;3009600000,00
91087342;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;352;0;1033200000,00
91087342;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;225;0;3016650000,00
91087342;1;2;16;Banco Popular S.A.;8600077389;2;1;1;1;2;1;208;0;2039640000,00
91087342;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;183;0;3059940000,00
91087342;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;356;0;523625000,00
