COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;Emisor;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;Duración;VPN
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;612;0;9941200000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;253655950000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;50509500000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;50865500000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;5169300000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;13371480000,00
2852;1;2;16;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;10153200000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;92514600000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;60944400000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;103683000000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;26651750000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;703;0;25336680000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;20316600000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;35258340000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;30234900000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;40870800000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;35233860000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;5085450000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;20282400000,00
2852;1;2;16;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;4033320000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;121554000000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;35370300000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;51175500000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;102847000000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;38523260000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;4;38;0;24333600000,00
2852;1;2;16;Banco Colpatria Multibanca Colpatria S.A.;8600345941;0;0;0;0;0;0;0;0;30530700000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;116072950000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;25190200000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;50523000000,00
2852;1;1;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;39;0;15257400000,00
2852;1;2;16;Banco Popular S.A.;8600077389;0;0;0;0;0;0;0;0;9014850000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;5098300000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;72404640000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;73914690000,00
2852;1;2;3;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;26248300000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;31680180000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;70562100000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;31744125000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;27291870000,00
2852;1;2;16;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;50320000000,00
2852;1;2;4;Fiduciaria Corficolombiana S.A. - P.A. Titupalma;8002567696;0;0;0;0;0;0;0;0;26008400000,00
2852;1;2;16;Banco Av Villas S.A.;8600358275;0;0;0;0;0;0;0;0;56375200000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;5053000000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;51034500000,00
2852;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;0;0;0;0;0;0;0;0;20255200000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;40736000000,00
2852;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;0;0;0;0;0;0;0;0;70500500000,00
2852;1;2;16;Bbva Colombia S.A.;8600030201;0;0;0;0;0;0;0;0;120975600000,00
2852;1;2;16;Financiera De Desarrollo Nacional Sa;8605090229;0;0;0;0;0;0;0;0;18160380000,00
2852;1;2;16;Corporacion Financiera Colombiana S.A.;8903006536;0;0;0;0;0;0;0;0;21027400000,00
2852;1;2;16;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;5062350000,00
2852;1;2;16;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;100297000000,00
