COD;TIPO ACTIVO;VINCULADO AL FONDO;TIPO DE TÍTULO;EMISOR;NIT;TIPO INVERSIÓN ;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACIÓN;DÍAS AL VTO.;DURACIÓN;VPN
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;7494640000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;9368300000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;9368300000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1239;0;4684150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;5396580000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;2698290000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;4497150000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;2698290000
91011952;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2301;0;2698290000
91008742;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1169;0;911090000
91008742;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;1169;0;911090000
91008742;1;2;3;Financiera De Desarrollo Nacional Sa;8605090229;2;1;1;1;4;1;299;0;6456905000
91008742;1;2;3;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;439;0;2842410000
91008742;1;2;4;Gases De Occidente S.A. E.S.P;8001676435;2;1;1;1;1;1;86;0;1502730000
91008742;1;2;3;Rci Colombia S.A.;9009776291;2;1;1;1;2;1;849;0;2043540000
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;8;0;5029950000
91008742;1;2;16;Banco BTG Pactual Colombia S.A.;9014915510;2;1;1;1;2;1;90;0;10001300000
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;133;0;5022050000
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;7;0;25156000000
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;135;0;10040400000
91008742;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;130;0;10052700000
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;2551;0;4641650000
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;264;0;3013560000
91008742;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;2551;0;928330000
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;207;0;1018710000
91008742;1;2;16;Banco De Occidente S.A.;8903002794;2;1;1;1;2;1;233;0;3837848000
91008742;1;2;16;Banco Gnb Sudameris S.A.;8600507501;2;1;1;1;2;11;284;0;10205000000
91008742;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;301;0;5077800000
