FONDO;TIPO ACTIVO;VINCULADO O NO;TIPÒ TITULO;EMISOR;NIT;TIPO INVERSION;TIPO REGISTRO;SISTEMA TRANSACCIONAL;TIPO MONEDA;TIPO SECTOR;CALIFICACION;DIAS AL VTO;DURACION;VPN
85076219;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;8945570.26
85076219;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
85076219;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;0
85076219;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;9336236619.85
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;899857800
85076216;1;2;34;Banco De Bogota S.A.;8600029644;2;1;1;1;2;45;1;0;154305000
85076216;1;2;34;Banco De Bogota S.A.;8600029644;2;1;1;1;2;45;1;0;14580000
85076216;1;2;34;Banco De Bogota S.A.;8600029644;2;1;1;1;2;45;1;0;215190000
85076216;1;2;37;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;45;1;0;68175000
85076216;1;2;37;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;45;1;0;604485
85076216;1;2;37;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;45;1;0;134513820
85076216;1;2;37;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;45;1;0;52267500
85076216;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;77706700
85076216;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;158915100
85076216;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;180584900
85076216;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;154045700
85076216;1;2;37;Cemex Latam Holdings S.A.U.;4444440361;2;1;1;1;1;45;1;0;39760560
85076216;1;2;37;Cemex Latam Holdings S.A.U.;4444440361;2;1;1;1;1;45;1;0;90649440
85076216;1;1;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;45;1;0;21482600
85076216;1;1;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;45;1;0;277619500
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;158720000
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;124000000
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;148256880
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;152968880
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;183520000
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;233911120
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;171395280
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;144574080
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;126222080
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;122050720
85076216;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;131440000
85076216;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;1;0;152250000
85076216;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;1;0;152136320
85076216;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;1;0;304500000
85076216;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;1;0;67789820
85076216;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;1;0;16550590
85076216;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;45;1;0;477898880
85076216;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;45;1;0;11024000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;101315240
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;284700000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;284700000
85076216;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;193700000
85076216;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;387400000
85076216;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;503620000
85076216;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;53926080
85076216;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;118800000
85076216;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;565752000
85076216;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;198000000
85076216;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;25779600
85076216;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;9332260
85076216;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;126346500
85076216;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;267400000
85076216;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;267400000
85076216;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;187180000
85076216;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;99713460
85076216;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;151713100
85076216;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;125050000
85076216;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;137860000
85076216;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;122000000
85076216;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;74200400
85076216;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;122000000
85076216;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;2552395
85076216;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;5754720
85076216;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;6799025
85076216;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;6978860
85076216;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;7057735
85076216;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;20737815
85076216;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;33260010
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;227957900
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;313000000
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;182541600
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;250400000
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;238193000
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;250400000
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;7543300
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;196908300
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;156500000
85076216;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;187800000
85076216;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;211351200
85076216;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;27315300
85076216;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;105987020
85076216;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;184606220
85076216;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;118822200
85076216;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;15485600
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;40240000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;22496000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;57600000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;72224000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;56000000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;96000000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;64432000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;36512000
85076216;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;36576000
85076216;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;277087980
85076216;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;36368020
85076216;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;4213676.91
85076216;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
85076216;2;2;0;Banco Gnb Sudameris S.A.;8600507501;0;0;0;0;0;0;0;0;0
85076216;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;409980359.72
85076241;1;2;50;Ishares (HEZU) Currency Hedged MSCI EMU;5555555555;2;2;3;3;2;51;1;0;472870434.82
85076241;1;2;50;Ishares (HEZU) Currency Hedged MSCI EMU;5555555555;2;2;3;3;2;51;1;0;202081382.4
85076241;1;2;50;Ishares (HEZU) Currency Hedged MSCI EMU;5555555555;2;2;3;3;2;51;1;0;242497658.88
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;1007298406.4
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;969127098.37
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;24811350.22
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;1251170652.16
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;1083641022.46
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;691324801.02
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;954282700.8
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;1009419034.62
85076241;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;254475386.88
85076241;1;2;50;Wisdom Tree Japan Hedge Equity Fund;1010101010;2;2;3;3;2;51;1;0;313812195.84
85076241;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
85076241;2;2;0;Banco de Bogota Panama Dólar;2222222222;0;0;0;0;0;0;0;0;15360.98
85076241;2;2;0;Banco De Bogota Panama Peso;3333333333;0;0;0;0;0;0;0;0;43791696.2
85076241;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;584100435.11
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;81076200
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;71720000
85076252;1;2;34;Banco De Bogota S.A.;8600029644;2;1;1;1;2;45;1;0;50625000
85076252;1;2;16;Banco De Bogota S.A.;8600029644;2;1;1;1;2;1;439;0;501095000
85076252;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;877;0;511575000
85076252;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;438;0;505405000
85076252;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;438;0;505405000
85076252;1;2;16;Bancolombia S.A.;8909039388;2;1;1;1;2;1;556;0;519745000
85076252;1;2;16;Banco De Comercio Ext. De Colombia S.A. Bancoldex;8001499236;2;1;1;1;2;1;63;0;502300000
85076252;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;1087;0;518660000
85076252;1;2;16;Bbva Colombia S.A.;8600030201;2;1;1;1;2;1;485;0;1036210000
85076252;1;1;16;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;1;805;0;503595000
85076252;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;340;0;503955000
85076252;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;339;0;504520000
85076252;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;664;0;521260000
85076252;1;2;16;Banco Davivienda S.A.;8600343137;2;1;1;1;2;1;386;0;509195000
85076252;1;2;16;Financiera De Desarrollo Territorial S.A. Findeter;8000963291;2;1;1;1;2;1;328;0;509340000
85076252;1;2;37;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;45;1;0;18761760
85076252;1;2;37;Celsia S.A. E.S.P.;8110303227;2;1;1;1;1;45;1;0;31815000
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;9700000
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;3511400
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;6188600
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;6790000
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;8177100
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;17023500
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;20389400
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;6208000
85076252;1;2;37;Cemex Latam Holdings S.A.U.;4444440361;2;1;1;1;1;45;1;0;4414620
85076252;1;2;37;Cemex Latam Holdings S.A.U.;4444440361;2;1;1;1;1;45;1;0;10075380
85076252;1;1;34;Corporacion Financiera Colombiana S.A.;8903006536;2;1;1;1;2;45;1;0;23300000
85076252;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;142352000
85076252;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;48360000
85076252;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;67927200
85076252;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;9776160
85076252;1;2;37;Ecopetrol S.A.;8999990681;2;1;1;1;1;45;1;0;12400000
85076252;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;1;0;81200000
85076252;1;2;37;Empresa De Energia De Bogota S.A. E.S.P.;8999990823;2;1;1;1;1;45;1;0;10353000
85076252;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;45;1;0;27136000
85076252;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;45;1;0;29222080
85076252;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;45;1;0;17282240
85076252;1;2;37;Almacenes Exito S.A.;8909006089;2;1;1;1;1;45;1;0;2544000
85076252;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;89206000
85076252;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;3796000
85076252;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;18220800
85076252;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;38740000
85076252;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;99910460
85076252;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;20842120
85076252;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;67848000
85076252;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;23760000
85076252;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;11193600
85076252;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;17767200
85076252;1;2;37;Interconexion Electrica S.A. E.S.P. Isa;8600166103;2;1;1;1;1;45;1;0;6679200
85076252;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;17541440
85076252;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;53480000
85076252;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;61502000
85076252;1;2;37;Grupo Nutresa S.A.;8909000501;2;1;1;1;1;45;1;0;19787600
85076252;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;52338000
85076252;1;1;34;Grupo Aval Acciones Y Valores S.A.;8002161815;2;1;1;1;2;45;1;0;36600000
85076252;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;356515
85076252;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;801370
85076252;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;1918240
85076252;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;3833325
85076252;1;2;37;Aerovias Nac. De Colombia S.A. - Avianca S.A.;8901005776;2;1;1;1;1;45;1;0;4599990
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;68860000
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;109550000
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;75120000
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;28232600
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;15117900
85076252;1;2;34;Bancolombia S.A.;8909039388;2;1;1;1;2;45;1;0;31300000
85076252;1;2;37;Cementos Argos S.A.;8901002510;2;1;1;1;1;45;1;0;37848000
85076252;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;23824000
85076252;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;7057860
85076252;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;9380700
85076252;1;2;34;Banco Davivienda S.A.;8600343137;2;1;1;1;2;45;1;0;25253440
85076252;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;6400000
85076252;1;2;37;Grupo Argos S.A.;8909002663;2;1;1;1;1;45;1;0;80000000
85076252;1;2;34;Grupo De Inversiones Suramericana S.A.;8110122713;2;1;1;1;2;45;1;0;83528900
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;1513;0;550940000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;864;0;1193730000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2324;0;627750000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2324;0;627750000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2324;0;627750000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2324;0;627750000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2324;0;627750000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2324;0;627750000
85076252;1;2;10;Ministerio De Hacienda Y Credito Publico;8999990902;2;1;1;1;4;9;2324;0;627750000
85076252;1;2;50;Ishares (HEZU) Currency Hedged MSCI EMU;5555555555;2;2;3;3;2;51;1;0;202081382.4
85076252;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;835103394.61
85076252;1;2;50;Ishares Msci Acwi Index Fund;1919191919;2;2;3;3;2;51;1;0;827045007.36
85076252;2;2;0;Banco Davivienda S.A.;8600343137;0;0;0;0;0;0;0;0;53822064.85
85076252;2;2;0;Banco de Bogota Panama Dólar;2222222222;0;0;0;0;0;0;0;0;22183.73
85076252;2;2;0;Banco De Bogota Panama Peso;3333333333;0;0;0;0;0;0;0;0;63242264.81
85076252;2;2;0;Banco De Bogota S.A.;8600029644;0;0;0;0;0;0;0;0;0
85076252;2;2;0;Banco De Occidente S.A.;8903002794;0;0;0;0;0;0;0;0;782081490.27
